"AMA INA","Basin","Subbasin","YEAR","Owner or BMP Operator","Right Number","Right Type","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","218252","D-15-14 23BCB","3.74","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","218253","D-15-14 23BCB","4.91","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","CITY OF GOODYEAR","74-564545.0010","RECOVERY WELL PERMITS","218274","B-02-02 13DAA","1240.32","RECOVERED","IN-LIEU WATER  (CAP)","33","30","53.9","112","24","39.7","74"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","ADAMAN I.W.D.D. NO. 36","57-002500.0000","IRRIGATION DISTRICT (SW & GW)","218274","B-02-02 13DAA","1240.2","WITHDRAWAL","GROUNDWATER","33","30","53.9","112","24","39.7","57"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","2019","VALLE ESCONDIDO DWID","56-001363.0000","SMALL MUNICIPAL PROVIDER","218280","D-06-03 21ACB","33.48","WITHDRAWAL","GROUNDWATER","32","53","21.6","112","2","20.2","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2019","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","218281","A-01-05 17ACA","1084.29","WITHDRAWAL","GROUNDWATER","33","25","58.1","111","51","42.8","57"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","218283","B-03-02 13BAA","274.65","WITHDRAWAL","GROUNDWATER","33","36","29.5","112","25","10.5","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","TOWN OF ORO VALLEY WATER UTILITY","74-570180.0007","RECOVERY WELL PERMITS","218285","D-12-13 01ADC","346.78","RECOVERED","IN-LIEU WATER  (CAP)","","","","","","","74"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2019","SUNLAND VILLAGE GOLF CLUB INC","58-114248.0001","TYPE 1 GFR","218297","A-01-06 27ACA","95.41","WITHDRAWAL","GROUNDWATER","33","24","14.08","111","43","32.44","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","HALCYON ACRES WATER USERS ASSN","56-000098.0000","SMALL MUNICIPAL PROVIDER","218300","D-14-15 15ADA","27.33","WITHDRAWAL","GROUNDWATER","32","13","0","110","47","29.9","56"
"NOT WITHIN ANY AMA OR INA","UPPER SAN PEDRO","SIERRA VISTA","2019","NACO ESTATES","91-000879.0000","SMALL COMMUNITY WATER SYSTEM","218341","D-24-23 13DDC","10.585","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","SAFFORD","SAN CARLOS VALLEY","2019","GLOBE, CITY OF","91-000122.0000","LARGE COMMUNITY WATER SYSTEM","218417","D-01-16 09BCC","138.79","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","FREESCALE SEMICONDUCTOR INC","59-530577.0002","POOR QUALITY WITHDRAWAL PERMITS","218535","A-01-04 05BAB","0.94","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"NOT WITHIN ANY AMA OR INA","UPPER HASSAYAMPA","UPPER HASSAYAMPA","2019","WICKENBURG, TOWN OF","91-000903.0000","SMALL COMMUNITY WATER SYSTEM","218624","B-08-05 07BAA","149.54","WITHDRAWAL","GROUNDWATER","34","3","23.8","112","48","58.9","91"
"NOT WITHIN ANY AMA OR INA","VERDE RIVER","VERDE CANYON","2019","PINE CREEK CANYON DWID","91-000143.0000","SMALL COMMUNITY WATER SYSTEM","218750","A-12-08 26ADA","5.59","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2019","RESOLUTION COPPER MINING LLC","59-524492.0003","DEWATERING PERMIT (MINING)","218766","D-01-12 35AAA","856.23","WITHDRAWAL","GROUNDWATER","33","18","16","111","5","47","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","ADAMAN I.W.D.D. NO. 36","57-002500.0000","IRRIGATION DISTRICT (SW & GW)","218768","B-02-02 13DCA","284.95","WITHDRAWAL","GROUNDWATER","33","30","42","112","24","51.6","57"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","CITY OF GOODYEAR","74-564545.0010","RECOVERY WELL PERMITS","218768","B-02-02 13DCA","284.97","RECOVERED","IN-LIEU WATER  (CAP)","33","30","42","112","24","51.6","74"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","218769","D-15-14 23BBB","2.07","WITHDRAWAL","GROUNDWATER","32","7","9","110","53","55","59"
"PINAL AMA","PINAL AMA","ELOY","2019","PARK WATER CO","56-001311.0000","SMALL MUNICIPAL PROVIDER","218775","D-06-10 11BDC","23.71","WITHDRAWAL","GROUNDWATER","32","54","56.2","111","17","19.9","56"
"NOT WITHIN ANY AMA OR INA","SACRAMENTO VALLEY","SACRAMENTO VALLEY","2019","HAVASU HEIGHTS DWID","91-000321.0000","SMALL COMMUNITY WATER SYSTEM","218854","B-15-19 07AAA","28.31","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PINAL AMA","PINAL AMA","ELOY","2019","ST. ANTHONY'S GREEK ORTHODOX MONASTERY","56-001351.0000","SMALL MUNICIPAL PROVIDER","218931","D-06-10 12ABB","121","WITHDRAWAL","GROUNDWATER","32","55","19.5","111","16","4.2","56"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","2019","CITY OF TUCSON/TUCSON WATER","74-211288.0002","RECOVERY WELL PERMITS","219114","D-14-11 33BDB","598.05","RECOVERED","CAP WATER RECOVERED","32","10","17.2","111","13","46.8","74"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2019","MOUNTAIN VIEW FUNERAL HOME AND CEMETERY L.L.C.","58-112100.0005","TYPE 2 NON-IRRIGATION GFR","219120","A-01-07 20BDB","65.903","WITHDRAWAL","GROUNDWATER","33","25","4.1","111","39","46.8","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","219124","A-01-01 08AAA","2.85","WITHDRAWAL","GROUNDWATER","33","26","56.5","112","16","22.3","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","219136","D-18-13 28BBD","235.66","WITHDRAWAL","GROUNDWATER","31","50","20","111","1","30","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","219137","D-18-13 21CCA","137.5","WITHDRAWAL","GROUNDWATER","31","50","39","111","1","29","58"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","2019","ANWAY-MANVILLE LLC","56-000370.0000","SMALL MUNICIPAL PROVIDER","219141","D-13-10 15CBB","24.94","WITHDRAWAL","GROUNDWATER","32","17","55","111","19","9","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","219143","D-18-13 28BCD","199.58","WITHDRAWAL","GROUNDWATER","31","50","6","111","1","30","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","QUAIL CREEK WATER COMPANY","56-000367.0000","LARGE MUNICIPAL PROVIDER MNPCCP","219145","D-18-14 08ABA","609.71","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PINAL AMA","PINAL AMA","ELOY","2019","FISHER SAND AND GRAVEL COMPANY","59-219150.0000","MINERAL EXTRACTION","219150","D-04-10 30BCD","4.75","WITHDRAWAL","GROUNDWATER","33","3","11.1","111","21","59.2","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","CITY OF EL MIRAGE","56-002016.0000","LARGE MUNICIPAL PROVIDER","219152","B-03-01 13DBB","266.66","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","RAY WATER COMPANY","56-000247.0000","LARGE MUNICIPAL PROVIDER MNPCCP","219154","D-15-14 10DBA","111.19","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2019","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","219155","A-01-06 32CBD","355.36","WITHDRAWAL","GROUNDWATER","33","22","58.4","111","46","3.3","57"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","CHRISTOPHER STREETER","58-160044.0003","TYPE 2 NON-IRRIGATION GFR","219156","D-14-15 03DAB","3","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","MB REO-AZ LAND, LLC","58-110008.0005","IRRIGATION USE","219157","B-02-01 03ABB","570.859","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PRESCOTT AMA","PRESCOTT AMA","LITTLE CHINO","2019","CITY OF PRESCOTT","74-569302.0002","RECOVERY WELL PERMITS","219158","B-15-02 24CDA","32.89","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","34","39","38.3","112","25","20","74"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","FREESCALE SEMICONDUCTOR INC","59-541491.0002","POOR QUALITY WITHDRAWAL PERMITS","219351","A-01-03 01BCA","300.192","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","FREESCALE SEMICONDUCTOR INC","59-541491.0002","POOR QUALITY WITHDRAWAL PERMITS","219352","A-01-03 01BCA","87.457","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"NOT WITHIN ANY AMA OR INA","KANAB PLATEAU","KANAB PLATEAU","2019","CENTENNIAL PARK DWID","91-000346.0000","SMALL COMMUNITY WATER SYSTEM","219392","B-41-07 13AAD","67.678","WITHDRAWAL","GROUNDWATER","36","57","29","112","59","32","91"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","LUKE AIR FORCE BASE","56-002022.0000","LARGE MUNICIPAL PROVIDER","219589","B-02-01 03BCD","76.9","WITHDRAWAL","GROUNDWATER","33","32","42.3","112","21","21.1","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","MDWID HUB SYSTEM","56-000244.0000","LARGE MUNICIPAL PROVIDER MNPCCP","219591","D-13-15 29CDD","16.27","WITHDRAWAL","GROUNDWATER","32","15","57","110","49","57","56"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","219594","A-03-01 21ADA","286.56","WITHDRAWAL","GROUNDWATER","33","35","29.9","112","15","19.2","57"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","CITY OF PEORIA","74-572707.0013","RECOVERY WELL PERMITS","219594","A-03-01 21ADA","286.31","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","33","35","29.9","112","15","19.2","74"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","219596","D-18-13 28CBD","517.42","WITHDRAWAL","GROUNDWATER","31","49","52.4","111","1","30.2","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","DMAFB WATER SYSTEM","56-000058.0000","LARGE MUNICIPAL PROVIDER MNPCCP","219601","D-15-15 06BBB","50.16","WITHDRAWAL","GROUNDWATER","32","9","42.3","110","51","26.3","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","DMAFB WATER SYSTEM","56-000058.0000","LARGE MUNICIPAL PROVIDER MNPCCP","219602","D-14-14 36AAA","12.44","WITHDRAWAL","GROUNDWATER","32","10","31.9","110","51","32.8","56"
"PRESCOTT AMA","PRESCOTT AMA","LITTLE CHINO","2019","TOWN OF CHINO VALLEY","56-003022.0001","SMALL MUNICIPAL PROVIDER","219691","B-16-02 24BCA","236.05","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2019","SUN LEISURE EST UTIL CO INC","91-000724.0000","SMALL COMMUNITY WATER SYSTEM","220070","C-09-23 28ABB","112.136","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2019","CHANDLER HEIGHTS CITRUS IRR DIST","57-002504.0000","IRRIGATION DISTRICT (SW & GW)","220119","D-02-06 36DDC","854.2","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"NOT WITHIN ANY AMA OR INA","LITTLE COLORADO RIVER PLATEAU","LITTLE COLORADO RIVER PLATEAU","2019","ST JOHNS, CITY OF","91-000007.0000","LARGE COMMUNITY WATER SYSTEM","220251","A-12-26 21BBA","9","WITHDRAWAL","GROUNDWATER","34","25","99.1","109","36","20.4","91"
"NOT WITHIN ANY AMA OR INA","LITTLE COLORADO RIVER PLATEAU","LITTLE COLORADO RIVER PLATEAU","2019","CITY OF HOLBROOK","91-000372.0000","LARGE COMMUNITY WATER SYSTEM","220297","A-17-20 10DAA","575.95","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","ROOSEVELT IRRIGATION DISTRICT","57-002517.0000","IRRIGATION DISTRICT (GW ONLY)","220320","A-01-02 10AAA","2402.4","WITHDRAWAL","GROUNDWATER","33","27","4.2","112","8","26.8","57"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2019","ALAMO RANCH CO","60-203004.0000","IRRIGATION USE","220412","D-21-26 31DCB","181","WITHDRAWAL","GROUNDWATER","31","33","27.42","109","44","13.68","60"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2019","ALAMO RANCH COMPANY, INC.","60-203356.0004","IRRIGATION USE","220413","D-21-26 30BCB","86","WITHDRAWAL","GROUNDWATER","31","34","48.24","109","44","57.18","60"
"NOT WITHIN ANY AMA OR INA","UPPER SAN PEDRO","SIERRA VISTA","2019","LIBERTY UTILITIES","91-000063.0000","SMALL COMMUNITY WATER SYSTEM","220433","D-20-19 14ADD","16.035","WITHDRAWAL","GROUNDWATER","31","41","40","110","22","5","91"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","2019","CITY OF TUCSON/TUCSON WATER","74-560621.0005","RECOVERY WELL PERMITS","220476","D-16-10 24BBA","6.88","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","220488","D-15-14 23BBB","0.73","WITHDRAWAL","GROUNDWATER","32","7","8.93","110","53","23.18","59"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","220489","D-15-14 23BBB","0.87","WITHDRAWAL","GROUNDWATER","32","7","8.89","110","53","28.5","59"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2019","EPCOR - PARADISE VALLEY","56-002027.0000","LARGE MUNICIPAL PROVIDER MNPCCP","220510","A-02-04 11DCB","2563.33","WITHDRAWAL","GROUNDWATER","33","31","39.1","111","54","55.9","56"
"NOT WITHIN ANY AMA OR INA","VERDE RIVER","VERDE CANYON","2019","PINE-STRAWBERRY WATER IMPROVEMENT DISTRICT","91-000135.0000","LARGE COMMUNITY WATER SYSTEM","220605","A-12-08 36ACD","26.48","WITHDRAWAL","GROUNDWATER","34","22","59.1","111","27","15.4","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","METROPOLITAN DOM WATER IMPR DIST","74-570181.0007","RECOVERY WELL PERMITS","220610","D-12-13 34BBB","229.19","RECOVERED","IN-LIEU WATER  (CAP)","","","","","","","74"
"PINAL AMA","PINAL AMA","MARICOPA-STANFIELD","2019","GLOBAL WATER – SANTA CRUZ WATER COMPANY, INC.","56-001355.0000","LARGE MUNICIPAL PROVIDER MNPCCP","220627","D-04-04 29CCD","1944.512","WITHDRAWAL","GROUNDWATER","33","2","62.7","111","58","70","56"
"PINAL AMA","PINAL AMA","ELOY","2019","RED ROCK FEEDING COMPANY","58-107406.0001","TYPE 2 NON-IRRIGATION GFR","220766","D-10-09 13BAA","64.41","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","220842","D-18-13 04DDC","595.23","WITHDRAWAL","GROUNDWATER","31","53","8.73","111","0","52.29","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","ADAMAN I.W.D.D. NO. 36","57-002500.0000","IRRIGATION DISTRICT (SW & GW)","220850","B-02-02 12ABB","321.87","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PRESCOTT AMA","PRESCOTT AMA","LITTLE CHINO","2019","THE OWENS FAMILY TRUST DATED 5/15/97","58-104492.0002","IRRIGATION USE","220858","B-16-02 10AAA","2","WITHDRAWAL","GROUNDWATER","34","47","20.7","112","26","54","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","220861","D-18-13 03BBA","1272.84","WITHDRAWAL","GROUNDWATER","31","53","52.09","111","0","31.69","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","220862","D-17-13 34CDC","1039.27","WITHDRAWAL","GROUNDWATER","31","54","1.09","111","0","24.69","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","220863","D-17-13 34CDD","1464.48","WITHDRAWAL","GROUNDWATER","31","53","59.93","111","0","16.6","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","220864","D-18-13 03BCA","1677.72","WITHDRAWAL","GROUNDWATER","31","53","34.83","111","0","35.45","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","TUCSON COUNTRY CLUB","58-106007.0002","TYPE 2 NON-IRRIGATION GFR","220894","D-13-14 25DCD","61.043","WITHDRAWAL","GROUNDWATER","32","15","58.72","110","51","46.27","58"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","2019","CITY OF TUCSON/TUCSON WATER","74-560621.0005","RECOVERY WELL PERMITS","220921","D-11-11 31BCB","20.05","RECOVERED","CAP WATER RECOVERED","32","26","0.94","111","16","1.87","74"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","VOYAGER WATER COMPANY","56-000221.0000","LARGE MUNICIPAL PROVIDER MNPCCP","220967","D-15-15 29DBD","158.57","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","MARICOPA WATER DISTRICT","57-002508.0000","IRRIGATION DISTRICT (SW & GW)","220976","B-03-02 12BAA","172.27","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"DOUGLAS INA","DOUGLAS INA","DOUGLAS","2019","ALAMO RANCH CO","60-203004.0000","IRRIGATION USE","221009","D-21-26 31DDA","174","WITHDRAWAL","GROUNDWATER","31","33","43.3","109","43","96.6","60"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","CITY OF TUCSON - ENV SERVICES","59-209994.0002","POOR QUALITY WITHDRAWAL PERMITS","221183","D-15-14 23BBB","14.11","WITHDRAWAL","GROUNDWATER","32","7","0","110","53","31","59"
"NOT WITHIN ANY AMA OR INA","LOWER GILA","WELLTON-MOHAWK","2019","DATELAND PUBLIC SERVICE CO","91-000708.0000","SMALL COMMUNITY WATER SYSTEM","221186","C-07-12 08DCD","23.88","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","HEIDEN LAND LLLP","58-113904.0001","TYPE 2 NON-IRRIGATION GFR","221211","B-01-04 25AAB","31.14","WITHDRAWAL","GROUNDWATER","33","24","0","112","36","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FARMERS INVESTMENT CO","58-101964.0004","IRRIGATION USE","221271","D-17-14 30ABD","1148.896","WITHDRAWAL","GROUNDWATER","31","55","30.43","110","56","58.05","58"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","2019","ARLINGTON VALLEY SOLAR HOLDINGS, LLC","58-101121.0019","TYPE 1 GFR","221273","C-01-06 26DDC","0.208","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2019","SALT RIVER PROJECT","74-548930.0007","RECOVERY WELL PERMITS","221288","A-02-06 32ABB","3640.52","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2019","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","221288","A-02-06 32ABB","4970.55","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","ADAMAN I.W.D.D. NO. 36","57-002500.0000","IRRIGATION DISTRICT (SW & GW)","221394","B-02-02 01ACB","528.04","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2019","APACHE WELLS COUNTRY CLUB INC","58-106612.0002","TYPE 2 NON-IRRIGATION GFR","221426","A-01-06 02DBC","529.874","WITHDRAWAL","GROUNDWATER","33","27","18.95","111","42","31","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","TUCSON COUNTRY CLUB","58-106007.0002","TYPE 2 NON-IRRIGATION GFR","221427","D-13-15 31BAB","88.086","WITHDRAWAL","GROUNDWATER","32","25","47.27","110","51","0.73","58"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2019","CF STONECREEK ARCIS LLC","58-111113.0006","TYPE 2 NON-IRRIGATION GFR","221450","A-05-04 19DDC","379","WITHDRAWAL","GROUNDWATER","33","45","22.5","111","58","52.6","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","LOS CERROS WATER CO","56-000138.0000","LARGE MUNICIPAL PROVIDER MNPCCP","221487","D-11-14 15BAB","38.47","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2019","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","221535","A-01-06 29CBB","440.3","WITHDRAWAL","GROUNDWATER","33","23","59.4","111","46","15","57"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","2019","GLOBAL WATER – GREATER TONOPAH WATER COMPANY, INC.","56-002276.0000","SMALL MUNICIPAL PROVIDER","221544","B-02-07 11CCC","6.693","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","VERDE RIVER","VERDE CANYON","2019","PINE-STRAWBERRY WATER IMPROVEMENT DISTRICT","91-000135.0000","LARGE COMMUNITY WATER SYSTEM","221551","A-12-08 36ACD","102.912","WITHDRAWAL","GROUNDWATER","34","22","58.65","111","27","17","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","221660","D-18-13 16DAD","893.98","WITHDRAWAL","GROUNDWATER","31","51","38.242","111","0","42.47","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","221661","D-18-13 09ADD","483.59","WITHDRAWAL","GROUNDWATER","31","52","40.764","111","0","43.46","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","221662","D-18-13 21ABC","1192.6","WITHDRAWAL","GROUNDWATER","31","51","8.651","111","1","3.662","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","221663","D-18-13 16DCA","1099.75","WITHDRAWAL","GROUNDWATER","31","51","23.345","111","1","4.083","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","221664","D-18-13 16ACD","254.19","WITHDRAWAL","GROUNDWATER","31","51","48.243","111","1","2.528","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","221665","D-18-13 16ABA","97.78","WITHDRAWAL","GROUNDWATER","31","52","8.87","111","1","2.57","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2019","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","221666","D-18-13 09DBA","835.85","WITHDRAWAL","GROUNDWATER","31","52","33.649","111","1","2.955","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","EPCOR (AGUA FRIA) WATER ARIZONA INC.","56-002012.0000","LARGE MUNICIPAL PROVIDER MNPCCP","221701","B-04-01 15BAD","467.24","WITHDRAWAL","GROUNDWATER","33","41","35","112","21","7","56"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2019","TRIPLE G FARMS, LLC","58-106320.0004","TYPE 1 GFR","221715","B-01-04 30ABD","858","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","2019","CRISANTES PROPERTIES, L.L.C.","58-103924.0005","IRRIGATION USE","221748","D-20-12 01AAC","150.08","WITHDRAWAL","GROUNDWATER","","","","","","","58"
