"AMA INA","Basin","Subbasin","YEAR","Owner or BMP Operator","Right Number","Right Type","Well Id","CADASTRAL","AF Pumped","Movement Type","Water Type","LAT_DEGREES","LAT_MINUTES","LAT_SECONDS","LONG_DEGREES","LONG_MINUTES","LONG_SECONDS","PROGRAM"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","542431","D-01-05 11AAA","631.74","WITHDRAWAL","GROUNDWATER","33","21","51.02","111","48","27.39","57"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","TOWN OF GILBERT","74-586724.0012","RECOVERY WELL PERMITS","542431","D-01-05 11AAA","626.53","RECOVERED","IN-LIEU WATER  (CAP)","33","21","51.02","111","48","27.39","74"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","542432","A-01-06 08CCD","633.73","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","542846","A-01-05 19BDD","826.48","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"NOT WITHIN ANY AMA OR INA","COCONINO PLATEAU","COCONINO PLATEAU","2020","HYDRO-RESOURCES INC","91-000109.0000","LARGE COMMUNITY WATER SYSTEM","542928","A-30-02 24BAC","66.3","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","TONTO CREEK","TONTO CREEK","2020","UTILITY SYSTEMS, LLC","91-000120.0000","SMALL COMMUNITY WATER SYSTEM","543032","A-11-13 30AAB","32.81","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2020","FAR WEST WATER CO","91-000709.0000","LARGE COMMUNITY WATER SYSTEM","543193","C-09-21 04BCC","11.96","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","SAFFORD","SAN SIMON VALLEY","2020","SAN SIMON WATER IMP","91-000045.0000","SMALL COMMUNITY WATER SYSTEM","543203","D-13-31 30CBC","43.1","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","SAFFORD","SAN SIMON VALLEY","2020","SAN SIMON WATER IMP","91-000045.0000","SMALL COMMUNITY WATER SYSTEM","543203","D-13-31 30CBC","46.52","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","TORRES BLANCAS HOLDINGS LLC","58-101963.0032","TYPE 1 GFR","543409","D-18-13 27DDC","519.38","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","COCONINO PLATEAU","COCONINO PLATEAU","2020","VALLE AIRPORT GRAND CANYO","91-000105.0000","SMALL COMMUNITY WATER SYSTEM","543573","A-26-02 11DDC","16.51","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2020","CITY OF PEORIA","74-572707.0013","RECOVERY WELL PERMITS","543790","A-04-01 34AAB","1232.48","RECOVERED","EFFLUENT RECOVERED OUTSIDE THE AOI","33","39","9","112","14","32","74"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","TOWN OF ORO VALLEY WATER UTILITY","74-570180.0007","RECOVERY WELL PERMITS","543853","D-11-13 36ADD","487.45","RECOVERED","IN-LIEU WATER  (CAP)","","","","","","","74"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2020","SUNRISE WATER COMPANY","56-002041.0000","LARGE MUNICIPAL PROVIDER MNPCCP","544015","A-04-01 15BCD","236.24","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","TOWN OF ORO VALLEY WATER UTILITY","74-570180.0007","RECOVERY WELL PERMITS","544219","D-12-13 11CDD","59.57","RECOVERED","IN-LIEU WATER  (CAP)","","","","","","","74"
"NOT WITHIN ANY AMA OR INA","TONTO CREEK","TONTO CREEK","2020","PAYSON, TOWN OF","91-000134.0000","LARGE COMMUNITY WATER SYSTEM","544349","A-11-10 36CCD","29.8","WITHDRAWAL","GROUNDWATER","34","14","56.89","111","17","18.48","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","USAF PLANT 44 C/O RAYTHEON","58-112522.0000","TYPE 2 NON-IRRIGATION GFR","544482","D-15-14 30BAD","19.34","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","USAF PLANT 44 C/O RAYTHEON","58-112522.0000","TYPE 2 NON-IRRIGATION GFR","544682","D-15-14 30BBB","18.99","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2020","FAR WEST WATER CO","91-000709.0000","LARGE COMMUNITY WATER SYSTEM","544947","C-09-21 09CCC","243.25","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","ARIZONA BOARD OF REGENTS","56-000268.0000","LARGE MUNICIPAL PROVIDER MNPCCP","545480","D-13-13 34ACD","7.37","WITHDRAWAL","GROUNDWATER","32","15","30.84","110","59","58.92","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","545555","D-18-13 21BCB","66","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","FREEPORT-MCMORAN SIERRITA INC","58-113558.0008","TYPE 2 MINERAL EXTRACT GFR","545562","D-18-13 16BCC","98","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2020","CITY OF PEORIA","74-572707.0013","RECOVERY WELL PERMITS","545793","A-04-01 30AAA","840.79","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","33","40","0.6","112","17","30.1","74"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2020","CITY OF GLENDALE","56-002018.0000","LARGE MUNICIPAL PROVIDER","545855","A-02-02 05DBA","62.45","WITHDRAWAL","GROUNDWATER","33","32","44.03","112","10","22.93","56"
"NOT WITHIN ANY AMA OR INA","LITTLE COLORADO RIVER PLATEAU","LITTLE COLORADO RIVER PLATEAU","2020","KYLLO DEVELOPMENT CORP","91-000646.0000","SMALL COMMUNITY WATER SYSTEM","546103","A-22-06 36DCD","13","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","SALT RIVER","SALT RIVER LAKES","2020","APACHE TRAIL MHP","91-000155.0000","SMALL COMMUNITY WATER SYSTEM","546179","A-02-15 29ACC","6.37","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","GRANITE CONSTRUCTION CO","59-528826.0002","MINERAL EXTRACTION","546351","D-15-14 35ABB","144.72","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF SCOTTSDALE","56-002037.0000","LARGE MUNICIPAL PROVIDER MNPCCP","546469","A-02-04 23DDD","2194.49","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF MESA","56-002023.0000","LARGE MUNICIPAL PROVIDER","546718","A-01-05 16CBC","1569.85","WITHDRAWAL","GROUNDWATER","33","25","33.44","111","51","21.14","56"
"PINAL AMA","PINAL AMA","ELOY","2020","ARIZONA WATER COMPANY - PINAL VALLEY","74-224234.0000","RECOVERY WELL PERMITS","546719","D-06-06 22BDA","831.07","RECOVERED","IN-LIEU WATER  (CAP)","32","53","25","111","42","52","74"
"PINAL AMA","PINAL AMA","ELOY","2020","ARIZONA WATER CO - PINAL VALLEY SYSTEM","56-001307.0001","LARGE MUNICIPAL PROVIDER MNPCCP","546719","D-06-06 22BDA","1195.94","WITHDRAWAL","GROUNDWATER","32","53","25","111","42","52","56"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","2020","STOTZ DAIRY","59-219101.0000","GENERAL INDUSTRIAL USE WITHDRAWAL PERM","546896","B-01-04 18ABA","192.26","WITHDRAWAL","GROUNDWATER","33","26","4.69","112","41","56","59"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF CHANDLER","56-002009.0000","LARGE MUNICIPAL PROVIDER MNPCCP","547290","D-01-05 19BDD","769.6","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","","74-560621.0007","RECOVERY WELL PERMITS","547292","D-16-15 06BCB","2001.56","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"PINAL AMA","PINAL AMA","ELOY","2020","ALLIGATOR FARMS PROPERTIES LP","58-100294.0015","IRRIGATION USE","547293","D-05-07 12CAA","616","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","ARIZONA WATER COMPANY - ORACLE","56-000016.0000","LARGE MUNICIPAL PROVIDER MNPCCP","547316","D-10-14 05BCB","259.54","WITHDRAWAL","GROUNDWATER","32","35","20","110","55","10","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF CHANDLER","56-002009.0000","LARGE MUNICIPAL PROVIDER MNPCCP","547333","D-01-05 17CAA","581.76","WITHDRAWAL","GROUNDWATER","33","20","32.11","111","52","3.03","56"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2020","EPCOR - SUN CITY WEST","56-002039.0000","LARGE MUNICIPAL PROVIDER MNPCCP","547408","B-04-01 23CAB","237.71","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2020","EPCOR (SUN CITY WEST) WATER ARIZONA INC.","74-590635.0003","RECOVERY WELL PERMITS","547409","B-04-01 28DAC","950.54","RECOVERED","IN-LIEU WATER  (CAP)","","","","","","","74"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","LAGO DEL ORO WATER CO.","56-000245.0000","LARGE MUNICIPAL PROVIDER MNPCCP","547494","D-10-14 23ACB","531.81","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","TOWN OF GILBERT","74-586724.0012","RECOVERY WELL PERMITS","547844","D-01-06 08DDD","1187.96","RECOVERED","IN-LIEU WATER  (CAP)","33","21","1.8","111","45","22.2","74"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","SALT RIVER PROJECT","57-002520.0000","IRRIGATION DISTRICT (SW & GW)","547844","D-01-06 08DDD","1187.97","WITHDRAWAL","GROUNDWATER","33","21","1.8","111","45","22.2","57"
"NOT WITHIN ANY AMA OR INA","VERDE RIVER","VERDE CANYON","2020","SOLITUDE TRAILS DWID","91-000154.0000","SMALL COMMUNITY WATER SYSTEM","547869","A-12-09 30BBD","25.787","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","TONTO CREEK","TONTO CREEK","2020","TOWN OF STAR VALLEY","91-000138.0000","SMALL COMMUNITY WATER SYSTEM","548773","A-11-11 31DDD","8.9","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","","74-560621.0007","RECOVERY WELL PERMITS","548777","D-14-14 14BCB","129.43","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","LAGO DEL ORO WATER CO.","56-000245.0000","LARGE MUNICIPAL PROVIDER MNPCCP","548873","D-10-14 34BAB","137.03","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","LAGO DEL ORO WATER CO.","56-000245.0000","LARGE MUNICIPAL PROVIDER MNPCCP","548874","D-10-14 27BCD","463.1","WITHDRAWAL","GROUNDWATER","32","31","1","110","53","36","56"
"NOT WITHIN ANY AMA OR INA","SALT RIVER","SALT RIVER LAKES","2020","ARIZONA WATER CO - CASA GRANDE","91-000117.0000","LARGE COMMUNITY WATER SYSTEM","548894","A-01-15 26CBC","50.63","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PRESCOTT AMA","PRESCOTT AMA","LITTLE CHINO","2020","GRANITE DELLS WATER CO","56-003007.0000","SMALL MUNICIPAL PROVIDER","549636","B-14-02 13BDB","1.13","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","SACRAMENTO VALLEY","SACRAMENTO VALLEY","2020","SO HI DWID","91-000329.0000","SMALL COMMUNITY WATER SYSTEM","549893","B-21-17 03CDA","60.51","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","LITTLE COLORADO RIVER PLATEAU","LITTLE COLORADO RIVER PLATEAU","2020","CEDAR GROVE WATER CO","91-000018.0000","SMALL COMMUNITY WATER SYSTEM","550075","A-10-24 15CDD","14.55","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PINAL AMA","PINAL AMA","ELOY","2020","ARIZONA DEPT. OF CORRECTIONS - EYMAN","56-001352.0000","LARGE MUNICIPAL PROVIDER","550287","D-04-10 32DDB","1000","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","PIONEER CONCRETE OF ARIZONA","59-550373.0003","MINERAL EXTRACTION","550345","D-02-10 05DDC","4.3","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF SCOTTSDALE","74-564007.0005","RECOVERY WELL PERMITS","550382","A-04-04 11CBB","214.05","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"PRESCOTT AMA","PRESCOTT AMA","UPPER AGUA FRIA","2020","TOWN OF PRESCOTT VALLEY","56-003023.0000","LARGE MUNICIPAL PROVIDER MNPCCP","550395","A-14-01 28DAC","175.58","WITHDRAWAL","GROUNDWATER","34","33","45.8","112","15","33.3","56"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2020","U.S. ARMY GARRISON YUMA PROVING GROUND","91-000735.0000","SMALL COMMUNITY WATER SYSTEM","550564","C-06-21 31DAC","468.46","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2020","U.S. ARMY GARRISON YUMA PROVING GROUND","91-000735.0000","SMALL COMMUNITY WATER SYSTEM","550565","C-06-21 31DAC","15.4","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","UPPER SAN PEDRO","SIERRA VISTA","2020","LIBERTY UTILITIES","91-000032.0000","LARGE COMMUNITY WATER SYSTEM","550951","D-23-21 08BAC","39.718","WITHDRAWAL","GROUNDWATER","31","26","59.2","110","14","7.6","91"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF TEMPE","56-002043.0000","LARGE MUNICIPAL PROVIDER MNPCCP","551601","A-01-04 15AAD","0.68","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF TEMPE","56-002043.0000","LARGE MUNICIPAL PROVIDER MNPCCP","551602","A-01-04 14BBC","1.62","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF TEMPE","56-002043.0000","LARGE MUNICIPAL PROVIDER MNPCCP","551603","A-01-04 14BBD","0.19","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF TEMPE","56-002043.0000","LARGE MUNICIPAL PROVIDER MNPCCP","551604","A-01-04 14BAB","0.7","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF TEMPE","56-002043.0000","LARGE MUNICIPAL PROVIDER MNPCCP","551605","A-01-04 14ABA","0.72","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF TEMPE","56-002043.0000","LARGE MUNICIPAL PROVIDER MNPCCP","551607","A-01-04 14BDA","0.5","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF TEMPE","56-002043.0000","LARGE MUNICIPAL PROVIDER MNPCCP","551609","A-01-04 14BCC","1.37","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF TEMPE","56-002043.0000","LARGE MUNICIPAL PROVIDER MNPCCP","551610","A-01-04 15ADD","0.72","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","UPPER SAN PEDRO","SIERRA VISTA","2020","NACO WATER CO LLC-BISBEE","91-000075.0000","SMALL COMMUNITY WATER SYSTEM","551849","D-24-24 10DDD","8.05","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","VIRGIN RIVER","VIRGIN RIVER","2020","BEAVER DAM WC","91-000861.0000","SMALL COMMUNITY WATER SYSTEM","551856","B-40-16 33DBA","52","WITHDRAWAL","GROUNDWATER","36","49","23.23","114","1","24.7","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","","74-560621.0007","RECOVERY WELL PERMITS","552115","D-15-15 27AAB","315.32","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","","74-560621.0007","RECOVERY WELL PERMITS","552116","D-15-15 21ADB","316.9","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","TUCSON AMA","AVRA VALLEY","2020","","74-560621.0007","RECOVERY WELL PERMITS","552118","D-15-11 12CDD","264.15","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","","74-560621.0007","RECOVERY WELL PERMITS","552119","D-12-13 30CAB","161.57","RECOVERED","CAP WATER RECOVERED","32","21","31","111","3","34","74"
"PRESCOTT AMA","PRESCOTT AMA","LITTLE CHINO","2020","CHINO MEADOWS II WATER CO","56-003003.0000","SMALL MUNICIPAL PROVIDER","552320","B-16-02 23BAC","64.642","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF CHANDLER","56-002009.0000","LARGE MUNICIPAL PROVIDER MNPCCP","552321","D-02-05 16BAA","311.3","WITHDRAWAL","GROUNDWATER","33","15","","111","80","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF CHANDLER","56-002009.0000","LARGE MUNICIPAL PROVIDER MNPCCP","552323","D-01-04 26CAA","414.51","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","CROSS CREEK RIDING CLUB LLC","58-117338.0004","TYPE 2 NON-IRRIGATION GFR","552402","D-13-15 28DAD","4","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2020","ADOC YUMA","91-000728.0000","LARGE COMMUNITY WATER SYSTEM","552683","C-11-23 08BDB","527","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2020","ADOC YUMA","91-000728.0000","LARGE COMMUNITY WATER SYSTEM","552684","C-11-23 08BDB","426","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","TONTO CREEK","TONTO CREEK","2020","TONTO BASIN WATER COMPANY","91-000144.0000","SMALL COMMUNITY WATER SYSTEM","553109","A-06-10 26ABD","24.6","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","LA CASITA WATER COMPANY INC","56-000366.0000","SMALL MUNICIPAL PROVIDER","553155","D-16-14 05CCA","44.91","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","UPPER SAN PEDRO","SIERRA VISTA","2020","BELLA VISTA WATER CO INC","91-000028.0000","LARGE COMMUNITY WATER SYSTEM","553209","D-23-21 29DCD","3.941","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2020","MORTON SALT, INC.","59-214657.0001","MINERAL EXTRACTION","553284","B-02-01 03AAA","256.681","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2020","SOUTHWEST ROCK PRODUCTS, LLC","59-229375.0000","MINERAL EXTRACTION","553530","A-05-01 31DAC","72.05","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"NOT WITHIN ANY AMA OR INA","LITTLE COLORADO RIVER PLATEAU","LITTLE COLORADO RIVER PLATEAU","2020","STARLIGHT WATER","91-000102.0000","SMALL COMMUNITY WATER SYSTEM","553632","A-14-12 07BAA","3.706","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF MESA","56-002023.0000","LARGE MUNICIPAL PROVIDER","553992","A-01-05 20CDA","495.73","WITHDRAWAL","GROUNDWATER","33","24","38.08","111","51","55.48","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","RANCHOS JARDINES IRR/DEL/DIST","57-002760.0000","IRRIGATION DISTRICT (GW ONLY)","553997","D-02-07 29ACC","980.92","WITHDRAWAL","GROUNDWATER","","","","","","","57"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2020","EPCOR (AGUA FRIA) WATER ARIZONA INC.","56-002012.0000","LARGE MUNICIPAL PROVIDER MNPCCP","554002","B-04-01 32BDA","78.13","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","CITY OF SCOTTSDALE","74-564007.0005","RECOVERY WELL PERMITS","554003","A-04-04 23BAB","46.72","RECOVERED","CAP WATER RECOVERED","","","","","","","74"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","APACHE JUNCTION WATER DISTRICT","56-002025.0000","LARGE MUNICIPAL PROVIDER","554006","D-01-08 04BAA","74.62","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","DOVER ASSOCIATES LLC - D/B/A LONGBOW ASSOCIATES","58-106731.0003","TYPE 2 NON-IRRIGATION GFR","554072","A-02-06 35CCC","438.501","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","BERNEIL WATER COMPANY","56-002004.0000","LARGE MUNICIPAL PROVIDER MNPCCP","554073","A-03-04 34DDC","595.8","WITHDRAWAL","GROUNDWATER","33","33","11.1","111","55","46.7","56"
"PHOENIX AMA","PHOENIX AMA","HASSAYAMPA","2020","HANSON AGGREGATES LLC","59-554074.0003","MINERAL EXTRACTION","554075","B-02-05 27CCA","30.72","WITHDRAWAL","GROUNDWATER","","","","","","","59"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","SUNLAND SPRINGS VILLAGE GOLF CLUB","58-104638.0007","TYPE 2 NON-IRRIGATION GFR","554077","D-01-07 01BBA","628.871","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","SUNLAND SPRINGS VILLAGE GOLF CLUB","58-100516.0005","TYPE 2 NON-IRRIGATION GFR","554077","D-01-07 01BBA","2.214","WITHDRAWAL","GROUNDWATER","","","","","","","58"
"PRESCOTT AMA","PRESCOTT AMA","LITTLE CHINO","2020","GRANITE MOUNTAIN WATER COMPANY","56-003024.0000","SMALL MUNICIPAL PROVIDER","554078","B-15-02 30DCB","35.149","WITHDRAWAL","GROUNDWATER","34","38","46.4","112","30","27.1","56"
"PHOENIX AMA","PHOENIX AMA","EAST SALT RIVER VALLEY","2020","PIMA UTILITY COMPANY","74-547295.0001","RECOVERY WELL PERMITS","554079","D-02-05 30CAC","7.88","RECOVERED","EFFLUENT RECOVERED INSIDE AOI","","","","","","","74"
"NOT WITHIN ANY AMA OR INA","VERDE RIVER","VERDE VALLEY","2020","COTTONWOOD, CITY OF","91-000657.0000","LARGE COMMUNITY WATER SYSTEM","555560","A-15-03 13BDD","50.42","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","YUMA","YUMA","2020","SOMERTON, CITY OF","91-000713.0000","LARGE COMMUNITY WATER SYSTEM","555731","C-09-24 34DBC","0.911","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"PHOENIX AMA","PHOENIX AMA","WEST SALT RIVER VALLEY","2020","EPCOR (AGUA FRIA) WATER ARIZONA INC.","56-002012.0000","LARGE MUNICIPAL PROVIDER MNPCCP","555779","B-04-02 35BDD","831.06","WITHDRAWAL","GROUNDWATER","","","","","","","56"
"NOT WITHIN ANY AMA OR INA","LITTLE COLORADO RIVER PLATEAU","LITTLE COLORADO RIVER PLATEAU","2020","OJO BONITO WATER IMPROVEMNT DS","91-000016.0000","SMALL COMMUNITY WATER SYSTEM","555873","A-10-25 19DDD","2.01","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","VERDE RIVER","VERDE CANYON","2020","PAYSON WATER CO","91-000133.0000","SMALL COMMUNITY WATER SYSTEM","556148","A-11-10 23ADC","5.72","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"NOT WITHIN ANY AMA OR INA","UPPER HASSAYAMPA","UPPER HASSAYAMPA","2020","GROOM CREEK WATER USERS ASSOC","91-000629.0000","SMALL COMMUNITY WATER SYSTEM","556222","B-13-02 26BCC","5.46","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"TUCSON AMA","TUCSON AMA","UPPER SANTA CRUZ","2020","WILMOT WATER USERS GROUP","91-000508.0000","SMALL COMMUNITY WATER SYSTEM","556414","D-15-14 25CAC","4.05","WITHDRAWAL","GROUNDWATER","","","","","","","91"
"SANTA CRUZ AMA","SANTA CRUZ AMA","SANTA CRUZ AMA","2020","MORNING STAR RANCH","56-000376.0000","SMALL MUNICIPAL PROVIDER","556435","D-22-14 05CAA","7.55","WITHDRAWAL","GROUNDWATER","31","34","48.6","110","56","9.8","56"
